Timestamp,Equipment_ID,Pressure,Temperature,Vibration,Airflow_Rate,Chemical_Concentration,Maintenance_Last_Date,Maintenance_Frequency,Operational_Hours,Environmental_Temperature,Environmental_Humidity,Worker_Presence,Safety_Protocol_Compliance,Incident_History,Incident_Risk
2025-07-30 16:30:00,AHU_001,5.0,78.22,0.53,2.3,8.86,2025-04-04,6,71.4,28.65,39.4,2,True,0,False
2025-07-30 16:45:00,AHU_001,5.03,77.14,0.36,2.65,10.22,2025-05-30,6,127.15,27.15,49.82,9,False,1,False
2025-07-30 17:00:00,SD_001,4.96,86.36,0.44,2.18,12.88,2025-03-19,7,186.42,24.09,66.43,3,True,0,False
2025-07-30 17:15:00,AHU_002,4.35,79.86,0.41,2.13,11.79,2025-03-13,9,16.58,24.33,67.49,2,True,3,False
2025-07-30 17:30:00,SD_002,5.08,71.93,0.54,2.51,7.84,2025-03-06,9,97.85,28.66,34.44,10,True,2,False
2025-07-30 17:45:00,AHU_001,4.71,81.07,0.54,2.53,15.02,2025-03-09,6,47.68,20.93,55.57,8,True,1,False
2025-07-30 18:00:00,AHU_002,4.33,80.63,0.5,2.59,12.36,2025-05-10,9,43.25,23.72,32.27,4,True,0,False
2025-07-30 18:15:00,SD_001,5.19,77.66,0.6,2.94,8.63,2025-04-11,6,137.66,23.75,85.7,9,False,1,False
2025-07-30 18:30:00,AHU_001,4.69,81.34,0.65,2.88,8.27,2025-05-28,5,5.45,31.93,70.62,5,False,1,False
2025-07-30 18:45:00,AHU_002,5.11,79.78,0.54,2.64,10.68,2025-05-02,8,126.35,27.0,35.99,9,True,2,False
2025-07-30 19:00:00,SD_001,5.42,83.17,0.57,2.74,11.41,2025-05-03,3,32.48,26.4,69.17,1,True,0,False
2025-07-30 19:15:00,AHU_002,4.52,82.87,0.45,2.58,13.53,2025-05-11,4,2.95,22.62,35.92,3,True,0,False
2025-07-30 19:30:00,SD_002,5.05,81.82,0.43,2.85,11.02,2025-05-15,5,108.74,21.69,33.38,6,True,0,False
2025-07-30 19:45:00,AHU_002,4.09,73.51,0.6,2.61,8.67,2025-03-15,6,22.48,29.47,42.92,8,True,0,False
2025-07-30 20:00:00,AHU_002,5.77,90.6,0.41,2.33,8.99,2025-03-16,4,112.3,24.06,88.37,9,True,0,False
2025-07-30 20:15:00,SD_002,4.32,72.22,0.57,2.27,11.25,2025-04-10,4,56.1,25.31,64.75,10,True,4,True
2025-07-30 20:30:00,SD_002,4.74,79.36,0.67,2.85,7.32,2025-03-20,9,55.76,30.18,49.53,7,False,1,False
2025-07-30 20:45:00,AHU_002,5.67,74.53,0.57,2.45,12.99,2025-05-15,9,161.07,26.55,33.94,7,True,1,False
2025-07-30 21:00:00,SD_002,4.88,81.98,0.49,3.08,8.91,2025-05-06,5,142.36,25.53,30.94,2,True,3,False
2025-07-30 21:15:00,AHU_002,4.4,80.69,0.37,2.17,11.92,2025-04-29,9,165.55,23.48,83.65,7,True,0,False
2025-07-30 21:30:00,AHU_001,5.36,79.16,0.52,2.88,12.4,2025-04-11,8,85.0,30.58,58.82,8,True,1,False
2025-07-30 21:45:00,AHU_002,5.35,87.59,0.6,2.37,16.11,2025-05-26,5,22.47,22.08,35.47,5,True,2,False
2025-07-30 22:00:00,SD_001,4.68,85.54,0.48,2.62,9.39,2025-05-16,7,152.7,34.38,62.71,9,True,1,False
2025-07-30 22:15:00,SD_002,4.74,78.36,0.6,2.11,9.44,2025-04-21,3,173.43,26.18,33.91,8,True,1,False
2025-07-30 22:30:00,AHU_001,4.78,84.02,0.54,1.95,9.34,2025-04-15,6,117.58,28.54,54.32,5,True,1,False
2025-07-30 22:45:00,SD_002,4.9,87.82,0.53,2.94,10.35,2025-05-27,4,44.08,26.49,84.65,7,False,3,False
2025-07-30 23:00:00,SD_002,4.05,85.51,0.47,2.37,8.71,2025-03-07,3,153.36,32.9,85.57,7,True,1,False
2025-07-30 23:15:00,SD_002,4.91,79.32,0.35,2.8,12.42,2025-03-23,1,8.85,23.98,87.15,10,True,1,False
2025-07-30 23:30:00,SD_001,5.89,72.05,0.46,2.3,12.02,2025-03-04,8,68.77,22.94,38.56,8,True,0,False
2025-07-30 23:45:00,SD_001,4.55,81.62,0.46,2.8,9.49,2025-03-14,4,78.16,25.35,41.0,6,True,0,False
2025-07-31 00:00:00,AHU_002,4.71,83.34,0.56,2.37,8.58,2025-04-16,10,66.31,26.5,81.06,6,False,1,False
2025-07-31 00:15:00,SD_001,4.41,76.15,0.5,2.14,9.13,2025-05-19,5,188.97,22.33,36.15,3,True,1,False
2025-07-31 00:30:00,SD_002,5.31,80.11,0.61,2.69,9.06,2025-03-15,0,166.45,27.1,30.74,10,True,1,False
2025-07-31 00:45:00,AHU_001,5.6,79.59,0.53,2.78,10.99,2025-05-17,3,106.08,25.77,71.94,10,True,1,False
2025-07-31 01:00:00,AHU_001,5.59,86.94,0.45,2.69,10.39,2025-05-31,4,187.03,26.54,56.62,3,True,1,False
2025-07-31 01:15:00,AHU_001,4.38,89.27,0.42,2.46,11.64,2025-04-28,3,31.21,30.7,78.21,3,True,4,True
2025-07-31 01:30:00,SD_002,5.25,85.88,0.44,1.98,12.97,2025-03-30,1,19.28,28.29,39.3,6,True,1,False
2025-07-31 01:45:00,SD_001,5.72,79.57,0.52,2.18,10.6,2025-04-05,0,76.94,23.11,56.22,3,True,1,False
2025-07-31 02:00:00,AHU_001,5.25,85.74,0.46,2.29,11.19,2025-03-23,8,198.18,24.46,79.01,8,True,0,False
2025-07-31 02:15:00,SD_002,5.24,83.24,0.39,2.42,14.91,2025-04-22,3,180.74,24.51,45.52,10,False,0,False
2025-07-31 02:30:00,SD_002,4.76,79.63,0.6,2.84,11.14,2025-03-10,7,44.38,34.18,58.27,1,False,0,False
2025-07-31 02:45:00,AHU_001,5.11,90.46,0.52,2.46,9.02,2025-03-17,10,186.0,27.73,67.33,7,True,1,False
2025-07-31 03:00:00,AHU_001,5.62,76.31,0.53,1.87,9.86,2025-04-27,7,126.22,22.21,73.2,1,False,0,False
2025-07-31 03:15:00,AHU_002,5.16,83.02,0.42,1.72,6.67,2025-03-20,3,61.83,27.8,61.34,8,True,2,False
2025-07-31 03:30:00,AHU_002,4.38,84.2,0.4,2.29,11.09,2025-03-31,7,163.45,28.01,73.37,9,True,0,False
2025-07-31 03:45:00,SD_002,4.77,78.56,0.48,2.35,8.9,2025-04-16,3,171.34,28.37,75.18,8,True,2,False
2025-07-31 04:00:00,AHU_002,5.6,82.8,0.3,2.61,8.22,2025-05-15,5,0.1,22.91,80.0,5,True,1,False
2025-07-31 04:15:00,AHU_002,5.16,84.73,0.58,2.06,8.27,2025-03-27,4,26.94,31.34,84.48,4,True,2,False
2025-07-31 04:30:00,AHU_001,5.06,81.22,0.43,2.09,12.29,2025-05-22,10,149.88,30.53,72.17,3,True,0,False
2025-07-31 04:45:00,AHU_002,4.72,82.36,0.47,2.64,9.48,2025-03-20,0,122.42,24.49,83.83,8,True,1,False
2025-07-31 05:00:00,SD_002,5.59,80.53,0.54,2.9,11.53,2025-04-07,8,52.27,27.22,33.64,6,True,2,False
2025-07-31 05:15:00,AHU_001,5.83,83.99,0.48,1.91,10.77,2025-04-08,10,54.93,29.03,37.8,10,True,1,False
2025-07-31 05:30:00,AHU_002,5.63,78.86,0.38,2.27,10.4,2025-05-19,5,22.21,27.0,54.26,7,True,1,False
2025-07-31 05:45:00,AHU_002,5.72,78.44,0.65,2.83,9.23,2025-03-04,9,85.46,24.22,39.99,2,True,0,False
2025-07-31 06:00:00,AHU_002,4.82,80.1,0.35,2.78,10.99,2025-03-10,10,12.27,30.15,50.24,3,True,3,False
2025-07-31 06:15:00,SD_001,4.75,85.92,0.28,2.22,9.15,2025-04-30,8,136.74,21.44,83.02,9,True,1,False
2025-07-31 06:30:00,AHU_002,4.92,71.26,0.59,2.85,10.31,2025-03-09,3,49.07,26.77,37.36,10,True,2,False
2025-07-31 06:45:00,AHU_002,5.02,75.45,0.35,2.51,12.21,2025-03-07,3,176.23,29.81,68.14,0,False,0,False
2025-07-31 07:00:00,SD_002,5.72,91.38,0.63,2.7,12.63,2025-03-23,3,18.99,26.88,43.73,1,True,1,False
2025-07-31 07:15:00,AHU_002,5.58,81.38,0.54,2.29,9.13,2025-03-22,1,138.41,31.04,59.51,0,True,1,False
2025-07-31 07:30:00,SD_001,5.27,77.96,0.53,2.59,10.74,2025-05-28,2,174.12,26.88,53.76,1,False,0,False
2025-07-31 07:45:00,AHU_001,4.28,83.97,0.44,2.15,11.17,2025-04-14,4,140.81,28.89,81.87,7,True,0,False
2025-07-31 08:00:00,AHU_002,4.16,76.07,0.42,2.34,10.47,2025-05-27,3,185.24,25.91,62.34,2,True,1,False
2025-07-31 08:15:00,AHU_002,5.12,69.49,0.46,2.41,11.53,2025-04-06,0,65.71,32.4,79.29,5,True,1,False
2025-07-31 08:30:00,SD_002,5.44,81.77,0.41,2.54,11.55,2025-05-10,7,27.04,31.43,54.84,7,True,0,False
2025-07-31 08:45:00,AHU_002,4.96,76.35,0.62,3.22,13.68,2025-05-06,3,69.92,25.27,69.7,10,True,1,False
2025-07-31 09:00:00,AHU_002,5.96,80.51,0.43,3.27,14.31,2025-03-30,3,119.23,24.56,84.55,3,True,1,False
2025-07-31 09:15:00,AHU_002,4.46,81.65,0.55,2.38,9.67,2025-04-05,6,189.15,29.12,38.92,9,True,3,False
2025-07-31 09:30:00,AHU_002,4.4,80.71,0.6,2.94,13.32,2025-05-15,5,59.11,26.86,63.61,6,True,0,False
2025-07-31 09:45:00,AHU_001,4.67,71.46,0.41,2.17,10.88,2025-04-26,1,137.08,26.97,67.92,0,True,0,False
2025-07-31 10:00:00,SD_002,4.65,80.13,0.54,2.62,9.65,2025-04-30,3,20.12,26.83,67.03,3,True,0,False
2025-07-31 10:15:00,AHU_001,5.26,82.22,0.41,2.29,11.21,2025-04-03,1,53.63,27.11,63.08,2,True,2,False
2025-07-31 10:30:00,SD_001,4.79,73.0,0.48,2.36,9.53,2025-05-24,2,31.96,29.46,77.68,8,True,3,False
2025-07-31 10:45:00,AHU_002,4.23,72.4,0.45,3.3,9.91,2025-03-09,10,95.73,19.14,33.52,0,True,3,False
2025-07-31 11:00:00,SD_001,5.45,74.65,0.43,2.38,7.81,2025-05-08,10,187.36,28.99,69.77,8,False,2,False
2025-07-31 11:15:00,AHU_001,4.12,83.73,0.52,2.31,10.16,2025-03-27,9,183.03,26.11,83.17,0,True,0,False
2025-07-31 11:30:00,SD_001,4.46,70.01,0.38,2.2,11.87,2025-05-10,5,85.43,28.16,84.89,3,True,1,False
2025-07-31 11:45:00,AHU_002,4.19,84.15,0.59,2.27,11.44,2025-04-16,10,171.53,27.02,40.65,4,False,1,False
2025-07-31 12:00:00,SD_001,5.1,81.96,0.39,2.07,10.73,2025-05-22,8,86.3,25.0,66.1,7,True,0,False
2025-07-31 12:15:00,AHU_001,5.09,78.71,0.37,2.57,13.47,2025-03-04,0,81.81,26.31,46.82,3,True,1,False
2025-07-31 12:30:00,AHU_002,5.96,72.6,0.47,2.56,14.27,2025-05-20,3,176.9,29.44,73.37,6,True,0,False
2025-07-31 12:45:00,SD_002,5.46,76.02,0.46,2.6,11.0,2025-04-30,7,6.12,28.1,34.77,6,False,1,False
2025-07-31 13:00:00,AHU_001,5.72,83.91,0.54,2.5,13.2,2025-05-08,3,176.14,28.0,37.43,6,False,1,False
2025-07-31 13:15:00,AHU_002,5.14,86.28,0.51,2.33,10.7,2025-05-01,5,166.94,26.69,70.35,5,True,0,False
2025-07-31 13:30:00,SD_002,4.51,74.84,0.34,2.3,10.18,2025-03-18,10,40.18,27.7,62.88,10,True,1,False
2025-07-31 13:45:00,SD_001,5.06,85.71,0.6,2.55,11.92,2025-04-01,0,81.27,29.21,83.76,6,True,2,False
2025-07-31 14:00:00,SD_001,5.3,83.43,0.47,2.48,9.86,2025-04-28,9,170.27,27.19,31.69,5,True,0,False
2025-07-31 14:15:00,SD_001,5.35,79.97,0.52,2.31,5.28,2025-05-29,3,111.61,23.83,72.09,1,True,2,False
2025-07-31 14:30:00,AHU_002,4.76,76.31,0.72,2.41,9.48,2025-05-30,6,145.69,25.74,72.85,10,True,0,False
2025-07-31 14:45:00,SD_001,5.24,77.09,0.63,2.96,6.99,2025-04-26,5,31.23,25.43,79.75,9,True,1,False
2025-07-31 15:00:00,SD_001,4.53,89.11,0.52,3.09,9.22,2025-03-05,8,94.78,27.28,76.23,10,True,0,False
2025-07-31 15:15:00,SD_002,4.48,80.89,0.36,2.43,8.91,2025-04-29,10,102.22,25.39,61.14,7,True,2,False
2025-07-31 15:30:00,SD_002,4.44,86.65,0.36,2.28,8.92,2025-04-08,2,18.97,30.53,47.22,5,True,0,False
2025-07-31 15:45:00,SD_002,5.01,81.21,0.62,2.49,7.9,2025-05-12,4,64.98,20.09,53.65,2,True,2,False
2025-07-31 16:00:00,AHU_002,4.41,77.74,0.46,2.84,7.6,2025-04-14,6,146.8,21.26,61.35,1,True,0,False
2025-07-31 16:15:00,AHU_001,4.79,82.92,0.48,2.49,8.71,2025-03-10,10,34.01,35.5,30.27,3,True,1,False
2025-07-31 16:30:00,SD_001,5.45,90.79,0.39,2.61,9.26,2025-03-22,0,124.28,26.3,35.43,7,True,1,False
2025-07-31 16:45:00,SD_001,4.49,76.78,0.54,2.3,9.4,2025-05-03,8,14.98,25.87,62.54,1,True,0,False
2025-07-31 17:00:00,AHU_002,4.75,84.57,0.61,2.15,10.52,2025-03-09,10,15.47,25.53,89.75,5,True,0,False
2025-07-31 17:15:00,SD_001,5.04,80.95,0.65,2.73,11.41,2025-04-16,8,138.94,28.18,52.59,7,True,0,False
2025-07-31 17:30:00,AHU_002,5.12,72.75,0.46,2.56,7.98,2025-04-19,2,198.52,29.55,77.93,6,True,1,False
2025-07-31 17:45:00,AHU_002,4.75,72.64,0.56,2.7,8.25,2025-05-17,7,72.72,30.44,52.92,6,True,0,False
2025-07-31 18:00:00,AHU_002,5.39,77.74,0.49,1.99,13.33,2025-04-11,1,123.14,29.25,37.47,9,True,1,False
2025-07-31 18:15:00,AHU_001,5.3,81.74,0.59,3.05,11.51,2025-04-21,3,123.84,25.53,80.52,0,True,0,False
2025-07-31 18:30:00,AHU_002,5.57,84.39,0.5,2.58,8.45,2025-03-07,6,35.13,21.25,69.45,9,True,1,False
2025-07-31 18:45:00,AHU_001,4.96,72.15,0.42,1.96,7.49,2025-03-25,8,188.09,28.93,37.96,1,True,3,False
2025-07-31 19:00:00,AHU_001,4.74,83.26,0.63,2.8,9.0,2025-04-16,3,105.55,27.57,56.16,10,True,0,False
2025-07-31 19:15:00,SD_001,4.66,79.41,0.51,2.39,9.49,2025-03-18,0,78.17,23.52,43.53,7,True,1,False
2025-07-31 19:30:00,SD_002,5.15,80.02,0.46,2.51,11.36,2025-03-07,6,26.95,22.08,70.0,10,True,1,False
2025-07-31 19:45:00,AHU_001,4.81,82.94,0.52,2.36,5.4,2025-03-28,2,112.46,26.66,57.87,6,True,4,True
2025-07-31 20:00:00,AHU_001,4.72,88.73,0.43,2.47,8.07,2025-03-14,10,180.51,31.4,47.91,6,True,1,False
2025-07-31 20:15:00,SD_002,4.78,81.52,0.54,2.49,13.6,2025-04-18,9,102.07,30.1,63.39,3,True,0,False
2025-07-31 20:30:00,AHU_001,4.66,73.22,0.48,2.0,10.03,2025-03-15,8,24.66,32.85,84.32,8,True,0,False
2025-07-31 20:45:00,SD_002,5.1,79.06,0.42,2.76,10.12,2025-03-16,9,55.51,28.92,54.91,5,True,1,False
2025-07-31 21:00:00,SD_001,4.29,84.26,0.74,2.53,8.87,2025-05-13,8,197.52,28.22,87.96,6,True,0,False
2025-07-31 21:15:00,AHU_002,5.15,84.43,0.4,2.63,11.58,2025-03-15,1,80.27,26.26,72.7,0,True,1,False
2025-07-31 21:30:00,SD_002,5.34,83.33,0.54,2.74,6.39,2025-04-13,6,197.02,28.04,66.16,9,True,1,False
2025-07-31 21:45:00,AHU_002,4.71,77.45,0.51,2.54,9.15,2025-05-23,7,109.15,26.49,33.58,8,True,3,False
2025-07-31 22:00:00,SD_002,5.96,73.16,0.4,2.6,5.84,2025-03-11,10,142.03,32.42,78.61,4,True,0,False
2025-07-31 22:15:00,AHU_002,5.01,82.95,0.47,2.06,9.96,2025-03-21,0,44.1,26.42,70.35,9,True,1,False
2025-07-31 22:30:00,SD_001,4.22,73.93,0.37,2.25,9.11,2025-05-25,4,197.45,29.88,37.62,8,True,2,False
2025-07-31 22:45:00,AHU_001,4.86,83.47,0.71,2.53,6.74,2025-05-11,10,1.72,23.85,30.64,8,True,1,False
2025-07-31 23:00:00,SD_001,5.03,83.47,0.47,2.56,12.02,2025-04-01,7,171.33,27.65,86.14,10,True,1,False
2025-07-31 23:15:00,AHU_001,5.22,77.66,0.48,2.62,11.38,2025-05-02,9,137.71,30.1,41.91,8,False,1,False
2025-07-31 23:30:00,AHU_002,4.87,79.44,0.69,2.92,12.06,2025-04-17,1,131.84,26.38,55.32,10,False,0,False
2025-07-31 23:45:00,AHU_002,4.49,80.99,0.42,2.47,6.99,2025-04-25,0,63.06,29.29,55.13,9,True,1,False
2025-08-01 00:00:00,AHU_001,4.45,76.93,0.63,2.61,7.99,2025-03-05,9,37.21,22.64,35.16,3,True,1,False
2025-08-01 00:15:00,SD_002,4.67,73.09,0.56,2.52,12.4,2025-03-12,3,124.76,29.37,78.25,6,True,0,False
2025-08-01 00:30:00,SD_001,4.72,79.8,0.3,2.43,11.62,2025-04-24,0,183.04,26.34,66.22,1,True,1,False
2025-08-01 00:45:00,SD_002,4.43,80.33,0.46,2.44,12.81,2025-04-29,4,50.1,26.31,62.11,7,True,3,False
2025-08-01 01:00:00,AHU_002,4.63,86.81,0.54,2.26,9.52,2025-03-03,7,161.27,29.11,81.78,7,False,1,False
2025-08-01 01:15:00,SD_001,5.33,76.09,0.5,2.46,9.78,2025-05-11,10,17.7,26.73,84.62,3,True,1,False
2025-08-01 01:30:00,SD_001,5.82,85.34,0.5,2.43,11.23,2025-04-21,7,48.6,25.34,37.72,10,True,0,False
2025-08-01 01:45:00,SD_002,5.38,74.26,0.44,2.45,7.3,2025-05-06,8,11.04,26.17,71.26,9,True,3,False
2025-08-01 02:00:00,AHU_001,5.65,73.28,0.43,1.98,10.39,2025-05-15,4,76.44,23.62,46.1,9,True,3,False
2025-08-01 02:15:00,AHU_001,5.49,78.5,0.47,2.47,15.07,2025-04-12,7,139.25,26.5,76.83,3,True,0,False
2025-08-01 02:30:00,SD_001,5.42,75.3,0.7,2.24,9.28,2025-03-11,9,99.15,27.94,37.01,4,True,2,False
2025-08-01 02:45:00,AHU_001,4.83,73.21,0.41,2.48,6.79,2025-03-30,4,107.57,33.62,41.28,7,True,1,False
2025-08-01 03:00:00,AHU_002,5.07,89.72,0.45,2.17,10.82,2025-04-08,6,114.99,26.33,42.78,5,True,0,False
2025-08-01 03:15:00,SD_002,4.79,77.74,0.5,2.51,8.2,2025-05-06,10,44.67,26.55,67.38,5,True,0,False
2025-08-01 03:30:00,SD_002,4.89,91.56,0.35,2.41,9.79,2025-03-14,7,66.7,27.17,70.08,2,True,0,False
2025-08-01 03:45:00,SD_002,5.03,75.03,0.54,2.31,12.18,2025-05-22,7,90.98,29.07,85.11,4,True,1,False
2025-08-01 04:00:00,SD_001,5.36,71.46,0.37,2.59,11.12,2025-05-04,1,114.75,26.66,34.45,8,True,0,False
2025-08-01 04:15:00,SD_001,5.21,86.46,0.39,2.61,9.02,2025-04-22,0,169.41,23.75,71.05,9,True,0,False
2025-08-01 04:30:00,AHU_001,4.92,76.37,0.39,2.49,11.68,2025-05-02,10,92.37,31.64,30.75,2,True,1,False
2025-08-01 04:45:00,SD_002,5.03,80.69,0.34,2.67,6.66,2025-03-30,7,153.79,29.84,60.56,0,True,0,False
2025-08-01 05:00:00,AHU_002,5.22,73.22,0.63,2.38,10.39,2025-03-16,8,23.56,27.8,57.63,7,True,1,False
2025-08-01 05:15:00,AHU_002,5.33,79.81,0.55,2.62,9.23,2025-03-23,6,25.96,25.41,32.7,10,True,1,False
2025-08-01 05:30:00,SD_002,4.24,73.14,0.59,2.49,5.28,2025-05-08,7,57.64,25.18,41.21,7,True,2,False
2025-08-01 05:45:00,SD_001,4.46,79.63,0.58,2.2,7.58,2025-03-21,8,63.64,30.79,78.11,8,True,0,False
2025-08-01 06:00:00,SD_001,5.55,77.63,0.48,2.26,9.97,2025-03-15,9,125.25,24.95,48.24,7,True,3,False
2025-08-01 06:15:00,SD_001,4.97,81.15,0.5,2.85,11.49,2025-04-07,9,43.86,27.87,58.92,6,True,0,False
2025-08-01 06:30:00,AHU_002,4.79,83.13,0.6,2.97,10.04,2025-05-23,9,28.27,28.92,53.66,8,False,1,False
2025-08-01 06:45:00,SD_002,4.87,81.21,0.66,2.71,9.41,2025-03-26,3,129.18,24.79,41.14,4,True,2,False
2025-08-01 07:00:00,AHU_002,4.87,82.26,0.37,2.33,11.62,2025-05-04,2,199.46,27.33,86.46,3,True,1,False
2025-08-01 07:15:00,SD_002,5.28,79.45,0.75,2.93,10.55,2025-03-21,3,198.41,33.0,33.18,4,False,0,False
2025-08-01 07:30:00,AHU_002,4.45,77.82,0.37,2.68,11.99,2025-04-16,9,184.41,34.33,57.73,1,True,1,False
2025-08-01 07:45:00,AHU_002,5.01,82.35,0.45,2.6,11.15,2025-05-12,2,12.41,27.09,50.18,4,True,0,False
2025-08-01 08:00:00,AHU_001,5.12,79.44,0.51,3.05,8.58,2025-05-18,1,152.86,27.49,70.0,0,True,1,False
2025-08-01 08:15:00,AHU_002,5.2,79.63,0.52,2.24,11.34,2025-05-27,0,76.83,30.31,68.82,0,False,0,False
2025-08-01 08:30:00,SD_002,5.11,81.99,0.7,2.73,11.92,2025-05-04,3,164.44,28.43,71.8,6,True,2,False
2025-08-01 08:45:00,AHU_002,5.26,74.83,0.6,2.26,12.8,2025-04-14,10,9.68,27.27,59.95,4,True,2,False
2025-08-01 09:00:00,AHU_001,4.71,87.15,0.54,2.32,8.95,2025-03-18,4,167.39,23.54,36.64,9,True,1,False
2025-08-01 09:15:00,AHU_001,4.53,78.75,0.6,3.28,9.27,2025-05-26,7,123.96,27.55,60.2,6,True,0,False
2025-08-01 09:30:00,SD_002,6.23,80.62,0.53,2.65,11.76,2025-03-22,6,16.04,30.56,82.75,9,True,0,False
2025-08-01 09:45:00,AHU_001,4.85,79.78,0.43,3.05,11.68,2025-04-04,10,191.69,25.9,49.73,0,True,1,False
2025-08-01 10:00:00,AHU_001,4.91,83.26,0.55,2.66,8.98,2025-03-14,10,174.5,25.35,83.17,3,True,0,False
2025-08-01 10:15:00,SD_001,5.34,81.7,0.51,2.62,8.66,2025-04-01,5,137.81,29.75,72.17,2,True,0,False
2025-08-01 10:30:00,SD_002,5.8,79.75,0.42,2.31,9.13,2025-03-29,5,73.84,24.66,86.91,10,True,0,False
2025-08-01 10:45:00,AHU_001,4.73,87.24,0.63,2.79,10.16,2025-03-15,10,101.94,31.99,59.29,5,True,1,False
2025-08-01 11:00:00,AHU_001,4.5,63.98,0.49,2.51,8.22,2025-04-28,4,5.46,27.57,46.73,0,True,1,False
2025-08-01 11:15:00,AHU_001,4.38,86.21,0.39,2.52,10.84,2025-05-22,10,134.37,21.72,34.39,0,True,2,False
2025-08-01 11:30:00,SD_002,5.8,84.6,0.4,2.42,6.55,2025-04-06,3,191.08,30.96,30.49,2,False,1,False
2025-08-01 11:45:00,SD_001,4.48,70.82,0.55,2.47,8.34,2025-05-19,7,43.73,26.87,84.25,7,True,0,False
2025-08-01 12:00:00,AHU_002,4.99,84.65,0.6,2.51,10.37,2025-03-22,7,81.5,23.76,63.87,10,True,1,False
2025-08-01 12:15:00,SD_001,4.51,85.29,0.55,2.54,8.16,2025-03-17,10,172.37,30.36,36.44,1,True,0,False
2025-08-01 12:30:00,SD_002,4.28,82.81,0.55,2.48,9.16,2025-03-07,9,13.23,28.22,51.07,8,True,0,False
2025-08-01 12:45:00,SD_002,4.85,72.2,0.42,2.03,9.75,2025-03-07,10,64.0,30.8,65.12,10,True,1,False
2025-08-01 13:00:00,SD_002,4.53,83.41,0.51,2.66,14.24,2025-06-01,2,188.3,30.19,85.32,10,True,2,False
2025-08-01 13:15:00,AHU_002,4.65,85.04,0.47,2.46,7.39,2025-03-27,7,153.8,25.35,74.47,3,True,0,False
2025-08-01 13:30:00,SD_002,6.0,77.14,0.48,1.5,10.47,2025-03-13,4,16.18,25.46,55.13,10,True,0,False
2025-08-01 13:45:00,SD_001,5.21,82.21,0.49,2.02,7.95,2025-05-06,0,92.89,26.55,32.39,10,True,2,False
2025-08-01 14:00:00,AHU_001,5.47,78.23,0.43,2.36,7.88,2025-05-12,7,102.51,26.55,68.49,2,True,0,False
2025-08-01 14:15:00,AHU_001,5.41,84.43,0.58,2.88,8.25,2025-03-23,6,148.08,30.07,51.87,4,True,3,False
2025-08-01 14:30:00,SD_002,4.95,78.43,0.4,2.68,9.69,2025-03-04,6,42.88,28.79,34.2,2,True,0,False
2025-08-01 14:45:00,SD_002,4.78,77.1,0.37,2.29,12.87,2025-03-27,4,47.11,26.23,79.82,7,True,0,False
2025-08-01 15:00:00,AHU_002,5.12,79.8,0.42,2.44,12.35,2025-03-14,4,170.54,28.4,86.19,0,False,0,False
2025-08-01 15:15:00,AHU_001,5.08,73.29,0.59,2.83,9.08,2025-05-18,6,44.89,29.69,61.56,3,True,2,False
2025-08-01 15:30:00,AHU_002,4.72,79.31,0.53,2.32,9.47,2025-04-20,10,89.51,32.94,36.96,6,True,0,False
2025-08-01 15:45:00,AHU_002,5.06,81.81,0.32,2.17,11.18,2025-05-13,8,139.02,25.89,54.15,5,True,0,False
2025-08-01 16:00:00,AHU_002,4.65,84.35,0.56,2.76,10.12,2025-05-27,9,104.98,30.44,34.63,7,False,1,False
2025-08-01 16:15:00,AHU_002,4.91,81.24,0.5,2.83,8.73,2025-05-05,0,183.07,27.56,78.11,10,True,1,False
2025-08-01 16:30:00,SD_001,4.83,72.84,0.46,2.32,11.32,2025-04-16,7,102.23,29.53,62.47,6,True,1,False
2025-08-01 16:45:00,SD_002,4.37,86.76,0.48,2.65,13.24,2025-04-19,10,41.5,30.4,53.6,1,True,0,False
2025-08-01 17:00:00,SD_002,3.82,87.18,0.37,2.49,12.12,2025-05-06,9,166.33,28.68,73.79,9,True,0,False
2025-08-01 17:15:00,AHU_002,4.53,80.56,0.52,2.32,12.71,2025-03-15,8,155.76,23.76,80.22,3,True,1,False
2025-08-01 17:30:00,AHU_002,5.9,76.24,0.37,2.85,9.72,2025-03-19,6,40.45,31.59,76.98,4,True,0,False
2025-08-01 17:45:00,SD_001,4.85,77.34,0.46,2.3,7.83,2025-04-16,1,154.23,26.78,79.27,5,True,0,False
2025-08-01 18:00:00,AHU_002,5.39,78.98,0.47,2.73,6.0,2025-03-05,4,64.45,26.55,82.08,0,True,0,False
2025-08-01 18:15:00,SD_001,3.94,81.39,0.58,2.52,5.86,2025-03-05,10,113.06,17.72,58.1,10,True,1,False
2025-08-01 18:30:00,SD_001,4.5,78.48,0.5,2.45,9.59,2025-05-21,3,194.18,27.77,69.56,2,True,0,False
2025-08-01 18:45:00,AHU_002,4.32,75.71,0.57,2.33,11.01,2025-04-03,6,8.86,26.86,65.43,10,True,1,False
2025-08-01 19:00:00,SD_002,4.9,85.12,0.38,2.2,11.69,2025-03-27,2,34.14,29.41,37.67,7,True,0,False
2025-08-01 19:15:00,SD_001,6.21,81.29,0.49,2.43,10.49,2025-03-30,7,121.22,27.55,44.34,8,True,1,False
2025-08-01 19:30:00,SD_002,5.23,74.74,0.55,2.35,8.56,2025-03-27,4,10.02,28.1,40.31,0,True,3,False
